"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"15/10/2021","28.49","29.71","29.71","28.49","-1.25%"
"14/10/2021","28.85","30.18","30.18","28.85","-4.12%"
"13/10/2021","30.09","30.18","30.18","30.09","0.00%"
"12/10/2021","30.09","29.70","30.09","29.70","0.80%"
"11/10/2021","29.85","29.94","29.94","29.85","-3.62%"
"08/10/2021","30.97","29.94","30.97","29.94","1.64%"
"07/10/2021","30.47","29.70","30.47","29.70","0.40%"
"06/10/2021","30.35","28.98","30.35","28.98","1.20%"
"05/10/2021","29.99","28.51","29.99","28.51","4.31%"
"04/10/2021","28.75","28.03","28.75","28.03","0.84%"
"01/10/2021","28.51","28.03","28.51","28.03","0.00%"
"30/09/2021","28.51","28.27","28.51","28.27","-0.42%"
"29/09/2021","28.63","28.03","28.63","28.03","0.42%"
"28/09/2021","28.51","30.55","30.55","28.51","-4.23%"
"27/09/2021","29.77","30.03","30.03","29.77","2.62%"
"24/09/2021","29.01","29.77","29.77","29.01","0.45%"
"23/09/2021","28.88","30.03","30.03","28.88","-3.77%"
"22/09/2021","30.01","30.29","30.29","30.01","-2.06%"
"21/09/2021","30.64","30.78","30.78","30.64","-0.81%"
"20/09/2021","30.89","28.24","30.89","28.24","20.52%"
"17/09/2021","25.63","26.27","26.27","25.63","0.00%"
"16/09/2021","25.63","26.27","26.27","25.63","-1.91%"
"15/09/2021","26.13","26.52","26.52","26.13","-0.50%"
"14/09/2021","26.26","26.77","26.77","26.26","-0.45%"
"13/09/2021","26.38","27.02","27.02","26.38","-2.33%"
"10/09/2021","27.01","27.02","27.02","27.01","0.00%"
"09/09/2021","27.01","27.02","27.02","27.01","3.84%"
"08/09/2021","26.01","27.02","27.02","26.01","0.00%"
"07/09/2021","26.01","27.02","27.02","26.01","0.00%"
"06/09/2021","26.01","27.52","27.52","26.01","-2.80%"
"03/09/2021","26.76","27.52","27.52","26.76","0.00%"
"02/09/2021","26.76","27.52","27.52","26.76","0.00%"
"01/09/2021","26.76","28.02","28.02","26.76","-2.73%"
"31/08/2021","27.51","28.02","28.02","27.51","1.85%"
"30/08/2021","27.01","28.02","28.02","27.01","0.00%"
"27/08/2021","27.01","28.02","28.02","27.01","0.00%"
"26/08/2021","27.01","28.02","28.02","27.01","0.00%"
"25/08/2021","27.01","28.02","28.02","27.01","0.00%"
"24/08/2021","27.01","29.02","29.02","27.01","-3.57%"
"23/08/2021","28.01","29.02","29.02","28.01","-1.75%"
"20/08/2021","28.51","29.02","29.02","28.51","0.04%"
"19/08/2021","28.50","28.51","28.51","28.50","2.70%"
"18/08/2021","27.75","28.51","28.51","27.75","0.00%"
"17/08/2021","27.75","28.51","28.51","27.75","0.00%"
"16/08/2021","27.75","28.51","28.51","27.75","0.00%"
"13/08/2021","27.75","28.51","28.51","27.75","0.00%"
"12/08/2021","27.75","27.75","27.75","27.75","0.00%"
"11/08/2021","27.75","28.51","28.51","27.75","0.00%"
"10/08/2021","27.75","28.26","28.26","27.75","0.43%"
"09/08/2021","27.63","28.26","28.26","27.63","0.00%"
"06/08/2021","27.63","28.51","28.51","27.63","-0.43%"
"05/08/2021","27.75","28.51","28.51","27.75","0.00%"
"04/08/2021","27.75","28.51","28.51","27.75","0.00%"
"03/08/2021","27.75","28.51","28.51","27.75","0.00%"
"02/08/2021","27.75","28.51","28.51","27.75","0.00%"
"30/07/2021","27.75","28.51","28.51","27.75","1.83%"
"29/07/2021","27.25","30.01","30.01","27.25","-6.03%"
"28/07/2021","29.00","30.01","30.01","29.00","0.00%"
"27/07/2021","29.00","29.51","29.51","29.00","0.87%"
"26/07/2021","28.75","29.51","29.51","28.75","-0.03%"
"23/07/2021","28.76","30.02","30.02","28.76","-2.54%"
"22/07/2021","29.51","30.02","30.02","29.51","0.00%"
"21/07/2021","29.51","31.02","31.02","29.51","-3.25%"
"20/07/2021","30.50","31.01","31.01","30.50","0.00%"
"19/07/2021","30.50","30.01","30.50","30.01","3.35%"
"16/07/2021","29.51","30.02","30.02","29.51","0.00%"
"15/07/2021","29.51","30.02","30.02","29.51","0.00%"
"14/07/2021","29.51","30.02","30.02","29.51","0.00%"
"13/07/2021","29.51","30.02","30.02","29.51","-1.67%"
"12/07/2021","30.01","30.02","30.02","30.01","0.00%"
"09/07/2021","30.01","31.02","31.02","30.01","-1.64%"
"08/07/2021","30.51","29.77","30.51","29.77","5.64%"
"07/07/2021","28.88","29.77","29.77","28.88","0.00%"
"06/07/2021","28.88","29.52","29.52","28.88","2.19%"
"05/07/2021","28.26","29.27","29.27","28.26","0.46%"
"02/07/2021","28.13","29.02","29.02","28.13","0.43%"
"01/07/2021","28.01","29.27","29.27","28.01","-0.43%"
"30/06/2021","28.13","29.27","29.27","28.13","0.00%"
"29/06/2021","28.13","29.27","29.27","28.13","0.00%"
"28/06/2021","28.13","28.77","28.77","28.13","0.90%"
"25/06/2021","27.88","29.52","29.52","27.88","-1.34%"
"24/06/2021","28.26","29.77","29.77","28.26","-2.18%"
"23/06/2021","28.89","30.02","30.02","28.89","-0.41%"
"22/06/2021","29.01","30.27","30.27","29.01","-2.09%"
"21/06/2021","29.63","29.77","29.77","29.63","0.85%"
"18/06/2021","29.38","29.03","29.38","29.03","4.89%"
"17/06/2021","28.01","28.99","28.99","28.01","0.07%"
"16/06/2021","27.99","29.74","30.74","27.99","-0.89%"
"15/06/2021","28.24","30.49","30.49","28.24","-2.18%"
"14/06/2021","28.87","29.74","29.74","28.87","0.00%"
"11/06/2021","28.87","29.99","29.99","28.87","-2.10%"
"10/06/2021","29.49","30.49","30.49","29.49","-5.60%"
"09/06/2021","31.24","30.49","31.24","30.49","-1.58%"
"08/06/2021","31.74","30.74","31.74","30.74","1.18%"
"07/06/2021","31.37","30.74","31.37","30.74","0.00%"
"04/06/2021","31.37","30.49","31.37","30.49","0.42%"
"03/06/2021","31.24","29.49","31.24","29.49","3.31%"
"02/06/2021","30.24","29.99","30.24","29.99","-0.82%"
"01/06/2021","30.49","30.24","30.49","30.24","-2.02%"
"31/05/2021","31.12","30.24","31.12","30.24","0.00%"
"28/05/2021","31.12","30.24","31.12","30.24","0.00%"
"27/05/2021","31.12","30.74","31.12","30.74","-2.35%"
"26/05/2021","31.87","30.74","31.87","30.74","-1.54%"
"25/05/2021","32.37","30.74","32.37","30.74","0.00%"
"24/05/2021","32.37","30.74","32.37","30.74","0.00%"
"21/05/2021","32.37","29.49","32.37","29.49","-0.37%"
"20/05/2021","32.49","29.99","32.49","29.99","1.56%"
"19/05/2021","31.99","29.74","31.99","29.74","3.63%"
"18/05/2021","30.87","29.49","30.87","29.49","2.08%"
"17/05/2021","30.24","29.49","30.24","29.49","0.00%"
"14/05/2021","30.24","29.74","30.24","29.74","-2.04%"
"13/05/2021","30.87","29.74","30.87","29.74","3.35%"
"12/05/2021","29.87","29.24","29.87","29.24","0.84%"
"11/05/2021","29.62","28.49","29.62","28.49","3.06%"
"10/05/2021","28.74","28.24","28.74","28.24","0.00%"
"07/05/2021","28.74","28.49","28.74","28.49","0.00%"
"06/05/2021","28.74","28.24","28.74","28.24","0.42%"
"05/05/2021","28.62","28.49","28.62","28.49","-0.42%"
"04/05/2021","28.74","27.99","28.74","27.99","2.68%"
"03/05/2021","27.99","27.99","27.99","27.99","0.00%"
"30/04/2021","27.99","27.74","27.99","27.74","0.43%"
"29/04/2021","27.87","27.99","27.99","27.87","-2.18%"
"28/04/2021","28.49","27.99","28.49","27.99","7.55%"
"27/04/2021","26.49","27.99","27.99","26.49","1.92%"
"26/04/2021","25.99","27.49","27.49","25.99","0.97%"
"23/04/2021","25.74","27.49","27.49","25.74","0.00%"
"22/04/2021","25.74","31.72","31.72","25.74","-15.22%"
"21/04/2021","30.36","30.74","30.74","30.36","1.64%"
"20/04/2021","29.87","30.48","30.48","29.87","0.44%"
"19/04/2021","29.74","30.48","30.48","29.74","0.00%"
"16/04/2021","29.74","30.99","30.99","29.74","-2.46%"
"15/04/2021","30.49","32.99","32.99","30.49","-6.16%"
"14/04/2021","32.49","35.86","35.86","32.49","-4.24%"
"13/04/2021","33.93","36.14","36.14","33.93","-3.25%"
"12/04/2021","35.07","36.70","36.70","35.07","-0.79%"
"09/04/2021","35.35","36.99","36.99","35.35","-0.39%"
"08/04/2021","35.49","36.99","36.99","35.49","0.00%"
"07/04/2021","35.49","38.99","38.99","35.49","-2.74%"
"06/04/2021","36.49","49.99","49.99","36.49","-17.98%"
"05/04/2021","44.49","49.99","49.99","44.49","0.00%"
"02/04/2021","44.49","49.99","49.99","44.49","0.00%"
"01/04/2021","44.49","55.99","55.99","44.49","-7.29%"
"31/03/2021","47.99","51.71","51.71","47.99","2.43%"
"30/03/2021","46.85","34.53","46.85","34.53","36.75%"
"29/03/2021","34.26","34.26","34.26","34.26","61.38%"
"25/03/2021","21.23","19.10","21.23","19.10","-1.48%"
"24/03/2021","21.55","19.99","21.55","19.99","-4.18%"
"23/03/2021","22.49","22.45","22.49","22.45","-5.19%"
"22/03/2021","23.72","21.63","23.72","21.63","25.90%"
"19/03/2021","18.84","17.16","18.84","17.16","4.20%"
"18/03/2021","18.08","16.99","18.08","16.99","6.42%"
"17/03/2021","16.99","15.07","16.99","15.07","5.99%"
"16/03/2021","16.03","15.07","16.03","15.07","0.00%"
"15/03/2021","16.03","14.91","16.03","14.91","3.69%"
"12/03/2021","15.46","14.76","15.46","14.76","3.90%"
"11/03/2021","14.88","14.92","14.92","14.88","-3.75%"
"10/03/2021","15.46","14.92","15.46","14.92","0.00%"
"09/03/2021","15.46","15.08","15.46","15.08","-0.51%"
"08/03/2021","15.54","15.08","15.54","15.08","-3.12%"
"05/03/2021","16.04","14.91","16.04","14.91","3.75%"
"04/03/2021","15.46","14.76","15.46","14.76","0.52%"
"03/03/2021","15.38","15.23","15.38","15.23","-1.54%"
"02/03/2021","15.62","15.56","15.62","15.56","-4.00%"
"01/03/2021","16.27","15.87","16.27","15.87","-6.66%"
"26/02/2021","17.43","15.39","17.43","15.39","4.43%"
"25/02/2021","16.69","15.07","16.69","15.07","4.12%"
"24/02/2021","16.03","15.39","16.03","15.39","-0.99%"
"23/02/2021","16.19","15.07","16.19","15.07","4.18%"
"22/02/2021","15.54","14.92","15.54","14.92","0.58%"
"19/02/2021","15.45","14.91","15.45","14.91","0.00%"
"18/02/2021","15.45","14.59","15.45","14.59","1.05%"
"17/02/2021","15.29","14.27","15.29","14.27","8.21%"
"16/02/2021","14.13","14.27","14.27","14.13","0.00%"
"15/02/2021","14.13","14.11","14.13","14.11","0.57%"
"12/02/2021","14.05","14.11","14.11","14.05","0.00%"
"11/02/2021","14.05","14.27","14.27","14.05","-0.57%"
"10/02/2021","14.13","14.27","14.27","14.13","0.00%"
"09/02/2021","14.13","14.11","14.13","14.11","0.57%"
"08/02/2021","14.05","14.27","14.27","14.05","-3.96%"
"05/02/2021","14.63","14.43","14.63","14.43","-0.54%"
"04/02/2021","14.71","14.27","14.71","14.27","0.55%"
"03/02/2021","14.63","14.75","14.75","14.63","-4.32%"
"02/02/2021","15.29","14.75","15.29","14.75","-0.52%"
"01/02/2021","15.37","14.91","15.37","14.91","-3.64%"
"29/01/2021","15.95","14.91","15.95","14.91","-3.04%"
"28/01/2021","16.45","15.86","16.45","15.86","3.13%"
"27/01/2021","15.95","15.39","15.95","15.39","-3.04%"
"26/01/2021","16.45","15.39","16.45","15.39","-4.30%"
"25/01/2021","17.19","15.38","17.19","15.38","0.00%"
"22/01/2021","17.19","15.54","17.19","15.54","-0.46%"
"21/01/2021","17.27","15.70","17.27","15.70","-0.46%"
"20/01/2021","17.35","15.86","17.35","15.86","-3.23%"
"19/01/2021","17.93","16.18","17.93","16.18","-3.55%"
"18/01/2021","18.59","15.86","18.59","15.86","0.87%"
"15/01/2021","18.43","15.86","18.43","15.86","5.74%"
"14/01/2021","17.43","15.70","17.43","15.70","11.02%"
"13/01/2021","15.70","16.17","16.17","15.70","-2.97%"
"12/01/2021","16.18","15.70","16.18","15.70","3.06%"
"11/01/2021","15.70","15.54","15.70","15.54","1.03%"
"08/01/2021","15.54","15.22","15.54","15.22","2.10%"
"07/01/2021","15.22","15.07","15.22","15.07","1.00%"
"06/01/2021","15.07","15.07","15.07","15.07","0.00%"
"05/01/2021","15.07","14.91","15.07","14.91","1.01%"
"04/01/2021","14.92","14.92","14.92","14.92","-2.04%"
"01/01/2021","15.23","15.23","15.23","15.23","0.00%"
"31/12/2020","15.23","15.23","15.23","15.23","0.00%"
"30/12/2020","15.23","15.23","15.23","15.23","0.00%"
"29/12/2020","15.23","15.23","15.23","15.23","0.00%"
"28/12/2020","15.23","15.23","15.23","15.23","0.00%"
"25/12/2020","15.23","15.23","15.23","15.23","0.00%"
"24/12/2020","15.23","15.55","15.55","15.23","-2.06%"
"23/12/2020","15.55","15.71","15.71","15.55","-1.02%"
"22/12/2020","15.71","15.39","15.71","15.39","2.01%"
"21/12/2020","15.40","14.76","15.40","14.76","4.34%"
"18/12/2020","14.76","14.60","14.76","14.60","1.10%"
"17/12/2020","14.60","14.92","14.92","14.60","-2.14%"
"16/12/2020","14.92","15.56","15.56","14.92","-4.11%"
"15/12/2020","15.56","16.04","16.04","15.56","0.00%"
"14/12/2020","15.56","14.93","15.56","14.93","-2.99%"
"11/12/2020","16.04","15.24","16.04","15.24","5.25%"
"10/12/2020","15.24","14.61","15.24","14.61","2.08%"
"09/12/2020","14.93","14.93","14.93","14.93","0.00%"
"08/12/2020","14.93","14.93","14.93","14.93","0.00%"
"07/12/2020","14.93","14.61","14.93","14.61","3.32%"
"04/12/2020","14.45","14.45","14.45","14.45","0.00%"
"03/12/2020","14.45","14.45","14.45","14.45","-1.83%"
"02/12/2020","14.72","14.45","14.72","14.45","0.00%"
"01/12/2020","14.72","14.61","14.72","14.61","-0.54%"
"30/11/2020","14.80","14.29","14.80","14.29","1.09%"
"27/11/2020","14.64","14.29","14.64","14.29","3.54%"
"26/11/2020","14.14","14.29","14.29","14.14","0.00%"
"25/11/2020","14.14","14.29","14.29","14.14","0.00%"
"24/11/2020","14.14","14.77","14.77","14.14","-4.97%"
"23/11/2020","14.88","14.93","14.93","14.88","-6.77%"
"20/11/2020","15.96","14.77","15.96","14.77","3.77%"
"19/11/2020","15.38","14.45","15.38","14.45","1.05%"
"18/11/2020","15.22","14.45","15.22","14.45","3.40%"
"17/11/2020","14.72","14.61","14.72","14.61","-0.54%"
"16/11/2020","14.80","15.09","15.09","14.80","-4.76%"
"13/11/2020","15.54","12.00","15.54","12.00","29.50%"
"12/11/2020","12.00","14.45","14.45","12.00","-1.80%"
"11/11/2020","12.22","14.29","14.29","12.22","-3.32%"
"10/11/2020","12.64","15.24","15.24","12.64","-7.20%"
"09/11/2020","13.62","15.88","15.88","13.62","-5.68%"
"06/11/2020","14.44","16.36","16.36","14.44","-1.63%"
"05/11/2020","14.68","17.47","17.47","14.68","-14.80%"
"04/11/2020","17.23","17.95","17.95","17.23","-6.71%"
"03/11/2020","18.47","18.58","18.58","18.47","-6.62%"
"02/11/2020","19.78","19.78","19.78","19.78","-3.23%"
"30/10/2020","20.44","18.98","20.44","17.95","7.69%"
"29/10/2020","18.98","17.48","18.98","17.48","1.28%"
"28/10/2020","18.74","16.53","18.74","16.53","18.83%"
"27/10/2020","15.77","16.06","16.06","15.77","4.92%"
"26/10/2020","15.03","15.59","15.59","15.03","5.18%"
"23/10/2020","14.29","15.75","15.75","14.29","-3.90%"
"22/10/2020","14.87","16.07","16.07","14.87","4.06%"
"21/10/2020","14.29","15.75","15.75","14.29","-0.56%"
"20/10/2020","14.37","15.75","15.75","14.37","0.00%"
"19/10/2020","14.37","16.07","16.07","14.37","-1.10%"
"16/10/2020","14.53","16.22","16.22","14.53","-6.92%"
"15/10/2020","15.61","15.28","15.61","15.28","14.44%"
"14/10/2020","13.64","16.07","16.07","13.64","3.81%"
"13/10/2020","13.14","15.12","15.12","13.14","0.61%"
"12/10/2020","13.06","15.28","15.28","13.06","-7.64%"
"09/10/2020","14.14","16.07","16.07","14.14","-5.92%"
"08/10/2020","15.03","17.65","17.65","15.03","-4.21%"
"07/10/2020","15.69","16.54","16.54","15.69","-3.56%"
"06/10/2020","16.27","17.17","17.17","16.27","-1.87%"
"05/10/2020","16.58","17.65","17.65","16.58","-4.27%"
"02/10/2020","17.32","18.28","18.28","17.32","-4.52%"
"01/10/2020","18.14","18.75","18.75","18.14","-3.87%"
"30/09/2020","18.87","19.07","19.07","18.87","-5.79%"
"29/09/2020","20.03","18.92","20.03","18.92","-12.76%"
"28/09/2020","22.96","18.13","22.96","18.13","-0.99%"
"25/09/2020","23.19","18.92","23.19","18.92","1.00%"
"24/09/2020","22.96","18.13","22.96","18.13","11.67%"
"23/09/2020","20.56","14.71","20.56","14.71","2.09%"
"22/09/2020","20.14","17.19","20.14","17.19","5.50%"
"21/09/2020","19.09","15.48","19.09","15.48","28.55%"
"18/09/2020","14.85","15.02","15.02","14.85","-0.54%"
"17/09/2020","14.93","14.71","14.93","14.71","4.04%"
"16/09/2020","14.35","15.02","15.02","14.35","-7.48%"
"15/09/2020","15.51","15.48","15.51","15.48","-7.35%"
"14/09/2020","16.74","15.79","16.74","15.79","-0.89%"
"11/09/2020","16.89","15.48","16.89","15.48","4.00%"
"10/09/2020","16.24","16.27","16.27","16.24","0.50%"
"09/09/2020","16.16","15.48","16.16","15.48","-0.49%"
"08/09/2020","16.24","15.02","16.24","15.02","4.71%"
"07/09/2020","15.51","16.27","16.27","15.51","-0.77%"
"04/09/2020","15.63","16.95","16.95","15.63","1.63%"
"03/09/2020","15.38","18.85","18.85","15.38","2.19%"
"02/09/2020","15.05","16.95","16.95","15.05","-7.21%"
"01/09/2020","16.22","16.95","16.95","16.22","-1.52%"
"31/08/2020","16.47","16.95","16.95","16.47","0.00%"
"28/08/2020","16.47","16.95","16.95","16.47","-2.95%"
"27/08/2020","16.97","17.12","17.12","16.97","-0.53%"
"26/08/2020","17.06","17.47","17.47","17.06","-6.42%"
"25/08/2020","18.23","18.16","18.23","18.16","17.01%"
"24/08/2020","15.58","18.51","18.51","15.58","-6.99%"
"21/08/2020","16.75","18.85","18.85","16.75","-1.00%"
"20/08/2020","16.92","21.06","21.06","16.92","-8.64%"
"19/08/2020","18.52","23.02","23.02","18.52","-7.45%"
"18/08/2020","20.01","23.02","23.02","20.01","0.00%"
"17/08/2020","20.01","23.41","23.41","20.01","-0.94%"
"14/08/2020","20.20","23.61","23.61","20.20","0.50%"
"13/08/2020","20.10","23.61","23.61","20.10","-0.99%"
"12/08/2020","20.30","24.23","24.23","20.30","-3.84%"
"11/08/2020","21.11","24.85","24.85","21.11","-3.70%"
"10/08/2020","21.92","25.05","25.05","21.92","-6.80%"
"07/08/2020","23.52","25.47","25.47","23.52","-0.88%"
"06/08/2020","23.73","27.11","27.11","23.73","0.00%"
"05/08/2020","23.73","27.11","27.11","23.73","-7.12%"
"04/08/2020","25.55","27.11","27.11","25.55","-3.77%"
"03/08/2020","26.55","27.06","27.11","26.55","-1.88%"
"31/07/2020","27.06","27.06","27.06","27.06","-0.37%"
"30/07/2020","27.16","26.09","27.16","26.09","6.30%"
"29/07/2020","25.55","25.69","25.69","25.55","2.86%"
"28/07/2020","24.84","25.49","25.49","24.84","4.63%"
"27/07/2020","23.74","25.28","25.28","23.74","0.42%"
"24/07/2020","23.64","25.28","25.28","23.64","0.00%"
"23/07/2020","23.64","26.11","26.11","23.64","-1.70%"
"22/07/2020","24.05","26.31","26.31","24.05","-0.41%"
"21/07/2020","24.15","27.14","27.14","24.15","-1.67%"
"20/07/2020","24.56","28.36","28.36","24.56","-7.95%"
"17/07/2020","26.68","28.37","28.37","26.68","-1.84%"
"16/07/2020","27.18","28.37","28.37","27.18","0.00%"
"15/07/2020","27.18","29.60","29.60","27.18","-8.80%"
"14/07/2020","29.80","30.01","30.01","29.80","-0.66%"
"13/07/2020","30.00","30.42","30.42","30.00","-0.70%"
"10/07/2020","30.21","23.48","30.21","23.48","3.81%"
"09/07/2020","29.10","24.96","29.10","24.96","4.71%"
"08/07/2020","27.79","28.18","28.18","27.79","2.58%"
"07/07/2020","27.09","28.18","28.18","27.09","1.88%"
"06/07/2020","26.59","24.96","26.59","24.96","-8.97%"
"03/07/2020","29.21","25.93","29.21","25.93","0.34%"
"02/07/2020","29.11","30.24","30.24","29.11","-4.93%"
"01/07/2020","30.62","31.27","31.27","30.62","-3.19%"
"30/06/2020","31.63","31.89","31.89","31.63","-6.81%"
"29/06/2020","33.94","31.91","33.94","31.91","6.35%"
"26/06/2020","31.91","31.91","31.91","31.91","8.51%"
"25/06/2020","29.41","26.68","29.41","26.68","14.26%"
"24/06/2020","25.74","25.93","25.93","25.74","5.23%"
"23/06/2020","24.46","22.62","24.46","22.62","-3.21%"
"22/06/2020","25.27","23.31","25.27","23.31","9.11%"
"19/06/2020","23.16","23.32","23.32","23.16","4.51%"
"18/06/2020","22.16","22.62","22.62","22.16","3.99%"
"17/06/2020","21.31","22.57","22.57","21.31","-5.58%"
"16/06/2020","22.57","22.37","22.57","22.37","-15.34%"
"15/06/2020","26.66","24.96","26.66","24.96","4.63%"
"12/06/2020","25.48","25.52","25.52","25.48","-4.78%"
"11/06/2020","26.76","23.67","26.76","23.67","17.21%"
"10/06/2020","22.83","23.48","23.48","22.83","2.65%"
"09/06/2020","22.24","22.56","22.56","22.24","9.66%"
"08/06/2020","20.28","22.37","22.37","20.28","0.45%"
"05/06/2020","20.19","25.67","33.30","20.19","-15.83%"
"04/06/2020","23.99","25.34","25.34","25.34","-6.56%"
"03/06/2020","25.67","33.30","33.30","25.67","-18.89%"
"02/06/2020","31.65","36.52","36.52","31.65","-11.49%"
"01/06/2020","35.76","37.44","37.44","35.76","-2.61%"
"29/05/2020","36.72","38.35","38.35","36.72","11.34%"
"28/05/2020","32.98","38.35","38.35","32.98","-6.23%"
"27/05/2020","35.17","44.64","44.64","35.17","-14.88%"
"26/05/2020","41.32","51.27","51.27","41.32","-11.39%"
"25/05/2020","46.63","51.26","51.26","46.63","0.00%"
