"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"05/01/2016","125.04","124.70","126.25","123.81","","0.39%"
"04/01/2016","124.56","127.87","127.87","123.86","","-2.59%"
"31/12/2015","127.87","128.64","128.65","127.87","","-0.61%"
"30/12/2015","128.66","129.49","129.69","128.52","","-0.79%"
"29/12/2015","129.68","128.84","129.79","128.73","","1.12%"
"28/12/2015","128.24","129.60","130.10","128.07","","-1.04%"
"24/12/2015","129.59","129.42","129.88","129.23","","0.10%"
"23/12/2015","129.46","127.75","129.66","127.75","","1.86%"
"22/12/2015","127.09","126.88","128.10","126.11","","0.44%"
"21/12/2015","126.53","127.88","129.02","126.53","","-2.04%"
"18/12/2015","129.17","129.51","130.45","128.30","","-0.88%"
"17/12/2015","130.32","128.68","131.98","128.68","","1.88%"
"16/12/2015","127.91","128.14","128.98","126.35","","0.16%"
"15/12/2015","127.71","123.51","127.96","123.51","","3.80%"
"14/12/2015","123.03","125.91","127.32","122.97","","-2.12%"
"11/12/2015","125.69","127.86","128.16","125.13","","-1.82%"
"10/12/2015","128.02","128.29","129.69","127.12","","-0.56%"
"09/12/2015","128.74","129.41","130.35","127.24","","-0.46%"
"08/12/2015","129.33","132.57","132.57","128.50","","-2.58%"
"07/12/2015","132.76","133.64","134.66","132.32","","-0.63%"
"04/12/2015","133.60","133.31","134.37","131.83","","0.05%"
"03/12/2015","133.53","136.66","138.16","133.10","","-2.38%"
"02/12/2015","136.78","138.37","139.02","136.68","","-1.06%"
"01/12/2015","138.24","138.06","139.37","138.04","","0.17%"
"30/11/2015","138.01","137.15","138.78","136.70","","0.50%"
"27/11/2015","137.33","137.28","138.76","136.77","","-0.15%"
"26/11/2015","137.53","135.90","138.17","135.27","","1.12%"
"25/11/2015","136.01","135.89","136.52","133.66","","0.14%"
"24/11/2015","135.82","136.34","136.34","134.17","","-0.64%"
"23/11/2015","136.69","136.23","137.33","135.30","","0.35%"
"20/11/2015","136.21","138.16","138.63","135.66","","-1.33%"
"19/11/2015","138.05","137.37","139.32","137.37","","1.09%"
"18/11/2015","136.56","137.05","137.24","136.03","","-0.45%"
"17/11/2015","137.18","135.10","137.47","135.10","","1.84%"
"16/11/2015","134.70","134.55","135.69","133.71","","-0.55%"
"13/11/2015","135.44","135.87","137.05","133.86","","-0.43%"
"12/11/2015","136.02","139.46","139.46","135.68","","-2.52%"
"11/11/2015","139.53","138.91","140.88","138.78","","0.50%"
"10/11/2015","138.84","139.22","139.75","137.46","","-0.10%"
"09/11/2015","138.98","141.01","141.78","138.98","","-1.44%"
"06/11/2015","141.01","137.33","141.61","137.33","","2.75%"
"05/11/2015","137.24","138.41","139.81","136.85","","-0.79%"
"04/11/2015","138.33","138.60","140.45","138.21","","0.07%"
"03/11/2015","138.24","138.68","139.21","136.63","","-0.31%"
"02/11/2015","138.67","137.50","139.69","136.57","","0.73%"
"30/10/2015","137.66","137.92","138.63","136.50","","-0.19%"
"29/10/2015","137.92","141.12","141.53","136.59","","-2.21%"
"28/10/2015","141.04","139.64","141.19","139.38","","1.07%"
"27/10/2015","139.54","140.69","141.21","139.54","","-0.90%"
"26/10/2015","140.81","140.99","141.57","140.17","","-0.22%"
"23/10/2015","141.12","140.80","142.64","140.58","","0.63%"
"22/10/2015","140.24","138.00","140.85","137.28","","1.45%"
"21/10/2015","138.24","138.35","138.99","136.57","","0.09%"
"20/10/2015","138.11","139.37","139.87","137.23","","-0.95%"
"19/10/2015","139.44","139.24","140.74","138.55","","0.21%"
"16/10/2015","139.15","137.15","139.35","137.15","","1.59%"
"15/10/2015","136.97","135.96","137.36","135.96","","1.15%"
"14/10/2015","135.41","136.29","137.11","134.91","","-0.75%"
"13/10/2015","136.43","137.95","137.95","134.95","","-1.26%"
"12/10/2015","138.17","139.34","140.28","137.55","","-0.87%"
"09/10/2015","139.38","138.51","140.38","138.51","","1.15%"
"08/10/2015","137.80","138.29","138.91","136.77","","-0.48%"
"07/10/2015","138.47","138.28","140.78","137.60","","0.65%"
"06/10/2015","137.57","136.18","137.97","135.17","","1.09%"
"05/10/2015","136.09","131.98","136.38","131.98","","3.58%"
"02/10/2015","131.39","131.06","133.45","129.36","","0.44%"
"01/10/2015","130.82","131.87","133.26","130.28","","-0.40%"
"30/09/2015","131.34","129.09","132.15","129.09","","2.11%"
"29/09/2015","128.63","126.74","129.73","125.95","","0.46%"
"28/09/2015","128.04","131.51","132.09","127.59","","-2.88%"
"25/09/2015","131.84","129.45","132.48","129.45","","2.85%"
"24/09/2015","128.19","129.98","131.45","127.31","","-1.26%"
"23/09/2015","129.83","131.51","132.75","129.83","","-1.32%"
"22/09/2015","131.57","136.01","136.07","131.22","","-3.16%"
"21/09/2015","135.86","134.53","136.73","134.36","","0.81%"
"18/09/2015","134.77","138.80","138.80","134.13","","-3.56%"
"17/09/2015","139.75","138.58","140.33","138.51","","0.99%"
"16/09/2015","138.38","138.72","139.36","137.62","","0.34%"
"15/09/2015","137.91","136.25","138.67","135.24","","1.30%"
"14/09/2015","136.14","137.78","138.68","135.56","","-0.97%"
"11/09/2015","137.47","139.31","139.68","137.22","","-1.07%"
"10/09/2015","138.96","139.88","140.74","138.16","","-1.43%"
"09/09/2015","140.97","140.80","143.48","140.80","","1.26%"
"08/09/2015","139.22","137.95","140.91","137.95","","1.44%"
"07/09/2015","137.25","137.55","138.79","136.93","","0.18%"
"04/09/2015","137.00","141.08","141.08","135.97","","-3.34%"
"03/09/2015","141.73","139.93","142.83","139.80","","1.81%"
"02/09/2015","139.21","138.95","141.35","137.75","","0.38%"
"01/09/2015","138.68","141.95","141.95","137.48","","-2.92%"
"31/08/2015","142.85","143.01","143.36","141.47","","-0.67%"
"28/08/2015","143.82","144.32","144.82","142.48","","-0.27%"
"27/08/2015","144.21","142.57","145.13","142.57","","3.21%"
"26/08/2015","139.72","140.61","141.84","137.71","","-1.06%"
"25/08/2015","141.22","135.00","142.01","135.00","","5.53%"
"24/08/2015","133.82","138.57","139.07","129.77","","-5.73%"
"21/08/2015","141.96","145.49","147.09","141.96","","-3.51%"
"20/08/2015","147.12","150.72","151.60","146.69","","-2.58%"
"19/08/2015","151.01","152.00","153.68","151.01","","-1.18%"
"18/08/2015","152.82","152.09","153.82","151.61","","0.37%"
"17/08/2015","152.26","151.88","153.58","150.53","","0.53%"
"14/08/2015","151.45","152.82","154.03","150.89","","-0.88%"
"13/08/2015","152.79","152.64","154.69","152.63","","1.00%"
"12/08/2015","151.28","155.50","155.50","150.68","","-3.11%"
"11/08/2015","156.14","157.51","157.91","155.92","","-1.00%"
"10/08/2015","157.71","156.36","157.97","155.39","","1.06%"
"07/08/2015","156.06","157.45","157.81","155.99","","-0.98%"
"06/08/2015","157.60","157.54","158.38","157.08","","-0.03%"
"05/08/2015","157.64","155.84","158.17","155.84","","1.23%"
"04/08/2015","155.73","157.95","157.95","154.57","","-1.64%"
"03/08/2015","158.32","157.55","158.84","156.71","","0.43%"
"31/07/2015","157.65","157.29","157.65","155.89","","0.63%"
"30/07/2015","156.67","157.49","157.93","155.57","","0.18%"
"29/07/2015","156.39","157.41","158.05","155.32","","-0.56%"
"28/07/2015","157.27","155.28","157.69","155.28","","1.67%"
"27/07/2015","154.68","158.36","158.36","154.53","","-2.50%"
"24/07/2015","158.64","160.06","160.45","158.39","","-0.99%"
"23/07/2015","160.23","160.86","161.57","159.89","","0.06%"
"22/07/2015","160.13","159.20","160.98","158.67","","0.19%"
"21/07/2015","159.82","161.62","162.14","159.23","","-1.01%"
"20/07/2015","161.45","160.27","162.42","160.27","","0.83%"
"17/07/2015","160.12","160.66","160.95","159.75","","-0.26%"
"16/07/2015","160.54","158.27","160.91","158.27","","1.70%"
"15/07/2015","157.85","156.82","157.99","156.62","","0.57%"
"14/07/2015","156.95","156.84","156.95","154.97","","0.13%"
"13/07/2015","156.75","154.38","157.66","154.38","","2.12%"
"10/07/2015","153.50","151.46","154.39","151.43","","3.64%"
"09/07/2015","148.11","143.56","148.80","143.56","","3.57%"
"08/07/2015","143.00","141.03","143.92","140.55","","1.41%"
"07/07/2015","141.01","145.34","145.97","140.91","","-2.70%"
"06/07/2015","144.92","149.45","149.45","144.11","","-3.89%"
"03/07/2015","150.78","151.60","152.07","150.03","","-0.58%"
"02/07/2015","151.66","154.10","154.40","151.54","","-1.33%"
"01/07/2015","153.70","150.71","155.27","150.71","","2.53%"
"30/06/2015","149.91","150.24","152.94","148.75","","-0.30%"
"29/06/2015","150.36","157.78","157.78","149.51","","-5.84%"
"26/06/2015","159.68","157.65","160.53","156.64","","0.80%"
"25/06/2015","158.41","157.05","160.09","156.40","","0.57%"
"24/06/2015","157.52","158.93","159.24","155.71","","-0.80%"
"23/06/2015","158.79","158.63","160.04","158.51","","0.67%"
"22/06/2015","157.74","152.19","158.13","152.19","","4.71%"
"19/06/2015","150.64","149.40","151.88","149.22","","0.88%"
"18/06/2015","149.33","148.46","149.47","146.05","","0.64%"
"17/06/2015","148.38","149.63","150.92","148.17","","-0.78%"
"16/06/2015","149.54","148.68","150.12","146.36","","0.13%"
"15/06/2015","149.34","151.96","151.96","148.48","","-2.60%"
"12/06/2015","153.32","155.09","155.73","151.21","","-1.26%"
"11/06/2015","155.27","154.02","156.64","153.67","","0.65%"
"10/06/2015","154.26","150.42","154.93","149.68","","2.17%"
"09/06/2015","150.98","151.11","151.95","148.37","","-0.11%"
"08/06/2015","151.14","152.16","154.12","151.14","","-1.13%"
"05/06/2015","152.87","154.43","154.70","151.91","","-1.71%"
"04/06/2015","155.53","155.99","157.30","153.97","","-0.62%"
"03/06/2015","156.50","155.28","157.56","154.37","","1.03%"
"02/06/2015","154.91","153.82","156.39","152.31","","1.09%"
"01/06/2015","153.24","154.09","155.27","152.88","","-0.42%"
"29/05/2015","153.89","156.15","156.60","153.77","","-1.52%"
"28/05/2015","156.26","157.30","157.49","154.93","","-0.92%"
"27/05/2015","157.71","154.73","158.33","154.21","","2.23%"
"26/05/2015","154.27","155.81","156.38","153.61","","-1.17%"
"25/05/2015","156.10","158.24","158.24","155.36","","-1.59%"
"22/05/2015","158.63","158.56","159.15","157.99","","-0.11%"
"21/05/2015","158.81","159.20","159.20","157.76","","-0.34%"
"20/05/2015","159.35","158.20","159.54","157.76","","0.35%"
"19/05/2015","158.79","156.69","158.90","156.69","","1.81%"
"18/05/2015","155.97","156.93","157.34","153.92","","-0.65%"
"15/05/2015","156.99","158.05","159.14","156.37","","-0.48%"
"14/05/2015","157.75","155.82","158.19","154.35","","1.13%"
"13/05/2015","155.98","155.50","157.62","155.46","","0.50%"
"12/05/2015","155.21","156.16","156.16","154.35","","-0.91%"
"11/05/2015","156.64","156.35","157.42","155.02","","0.05%"
"08/05/2015","156.56","154.17","156.56","153.46","","1.81%"
"07/05/2015","153.77","151.44","154.22","149.56","","0.99%"
"06/05/2015","152.27","150.48","153.00","150.17","","0.93%"
"05/05/2015","150.86","155.22","156.72","150.80","","-2.77%"
"04/05/2015","155.16","154.70","156.13","152.73","","0.49%"
"01/05/2015","154.40","154.40","154.44","154.39","","-0.02%"
"30/04/2015","154.43","153.90","155.29","152.08","","0.16%"
"29/04/2015","154.19","157.89","158.29","153.92","","-2.32%"
"28/04/2015","157.85","158.78","158.86","156.74","","-0.78%"
"27/04/2015","159.09","157.46","159.42","154.93","","1.23%"
"24/04/2015","157.16","155.23","158.40","155.23","","1.40%"
"23/04/2015","154.99","155.46","155.96","152.65","","-0.08%"
"22/04/2015","155.12","153.41","155.28","152.42","","1.35%"
"21/04/2015","153.06","154.51","155.80","151.94","","-0.66%"
"20/04/2015","154.08","151.99","154.10","151.99","","1.49%"
"17/04/2015","151.82","156.24","156.86","150.84","","-2.88%"
"16/04/2015","156.32","159.72","159.74","155.69","","-2.14%"
"15/04/2015","159.74","158.65","160.18","158.47","","0.97%"
"14/04/2015","158.20","161.50","161.74","157.33","","-2.16%"
"13/04/2015","161.70","160.43","161.92","160.43","","0.81%"
"10/04/2015","160.40","160.96","161.51","159.23","","-0.31%"
"09/04/2015","160.90","160.67","161.36","160.29","","0.34%"
"08/04/2015","160.35","161.23","162.00","159.89","","-0.57%"
"07/04/2015","161.27","160.08","161.91","160.08","","0.81%"
"02/04/2015","159.98","159.15","160.16","159.04","","0.50%"
"01/04/2015","159.19","157.32","160.34","156.84","","0.98%"
"31/03/2015","157.65","158.38","158.97","156.43","","-0.56%"
"30/03/2015","158.53","156.12","158.81","156.12","","1.77%"
"27/03/2015","155.77","155.95","156.88","154.77","","0.08%"
"26/03/2015","155.65","155.06","155.65","152.97","","-0.50%"
"25/03/2015","156.44","157.92","158.82","156.16","","-1.05%"
"24/03/2015","158.10","155.11","158.61","154.51","","1.91%"
"23/03/2015","155.14","153.99","155.80","153.51","","0.47%"
"20/03/2015","154.41","150.60","154.95","150.34","","2.62%"
"19/03/2015","150.47","149.14","151.42","149.14","","0.87%"
"18/03/2015","149.17","150.65","151.08","147.97","","-0.90%"
"17/03/2015","150.53","152.38","152.70","149.41","","-1.09%"
"16/03/2015","152.19","150.64","152.62","150.61","","1.31%"
"13/03/2015","150.22","150.24","150.71","149.23","","0.31%"
"12/03/2015","149.76","149.36","150.36","149.16","","0.21%"
"11/03/2015","149.45","147.05","149.68","147.05","","1.74%"
"10/03/2015","146.90","148.75","149.23","146.20","","-1.32%"
"09/03/2015","148.86","148.68","149.48","147.61","","-0.18%"
"06/03/2015","149.13","148.43","150.02","148.21","","0.47%"
"05/03/2015","148.43","147.14","148.71","146.49","","1.08%"
"04/03/2015","146.85","145.85","147.01","144.57","","0.91%"
"03/03/2015","145.53","148.91","149.13","145.30","","-2.05%"
"02/03/2015","148.58","148.53","149.91","147.59","","-0.02%"
"27/02/2015","148.61","147.65","148.61","147.00","","0.63%"
"26/02/2015","147.68","145.71","148.04","145.69","","1.37%"
"25/02/2015","145.69","147.63","147.63","145.26","","-1.48%"
"24/02/2015","147.88","147.01","148.29","145.64","","0.75%"
"23/02/2015","146.78","146.39","148.00","145.80","","0.78%"
"20/02/2015","145.64","145.07","146.24","143.69","","0.23%"
"19/02/2015","145.30","144.19","146.03","142.55","","0.57%"
"18/02/2015","144.48","141.60","144.57","141.60","","2.41%"
"17/02/2015","141.08","140.07","141.74","137.95","","0.28%"
"16/02/2015","140.68","140.41","142.14","140.28","","0.01%"
"13/02/2015","140.67","136.89","141.50","136.89","","3.05%"
"12/02/2015","136.51","132.58","137.02","132.03","","2.89%"
"11/02/2015","132.68","133.72","134.03","132.36","","-0.44%"
"10/02/2015","133.26","131.33","134.57","131.23","","1.51%"
"09/02/2015","131.28","132.87","132.87","129.88","","-2.15%"
"06/02/2015","134.16","133.49","134.42","132.59","","0.58%"
"05/02/2015","133.39","134.11","134.11","131.62","","-1.23%"
"04/02/2015","135.05","135.02","136.79","133.75","","-0.01%"
"03/02/2015","135.07","131.11","135.24","131.11","","3.68%"
"02/02/2015","130.27","129.45","130.27","126.84","","0.54%"
"30/01/2015","129.57","131.81","132.28","128.61","","-1.15%"
"29/01/2015","131.08","129.38","131.73","128.38","","1.03%"
"28/01/2015","129.75","134.33","135.09","128.95","","-3.06%"
"27/01/2015","133.85","136.04","136.04","132.18","","-1.62%"
"26/01/2015","136.06","134.98","136.61","133.08","","0.27%"
"23/01/2015","135.70","137.78","138.94","134.77","","-0.85%"
"22/01/2015","136.87","134.11","137.71","133.94","","2.16%"
"21/01/2015","133.98","133.30","134.19","130.33","","0.70%"
"20/01/2015","133.05","131.35","133.99","131.35","","1.73%"
"19/01/2015","130.79","128.81","131.84","128.12","","1.65%"
"16/01/2015","128.67","127.65","128.84","126.19","","0.55%"
"15/01/2015","127.97","127.20","128.64","122.91","","1.56%"
"14/01/2015","126.00","127.29","129.02","125.16","","-1.72%"
"13/01/2015","128.21","125.03","129.01","124.74","","2.24%"
"12/01/2015","125.40","125.06","126.12","122.99","","0.89%"
"09/01/2015","124.29","130.62","130.62","122.68","","-5.10%"
"08/01/2015","130.97","128.05","131.80","128.05","","2.92%"
"07/01/2015","127.25","128.10","129.91","126.85","","-0.43%"
"06/01/2015","127.80","129.98","131.40","127.80","","-1.59%"
"05/01/2015","129.87","135.93","136.76","129.75","","-4.65%"
"02/01/2015","136.21","135.66","137.78","134.41","","1.26%"
"31/12/2014","134.51","134.51","134.51","134.51","","0.11%"
"30/12/2014","134.36","135.29","135.87","134.36","","-1.30%"
"29/12/2014","136.13","137.28","137.28","132.94","","-0.77%"
"24/12/2014","137.18","137.15","137.40","137.01","","-0.15%"
"23/12/2014","137.38","135.71","137.38","134.61","","1.41%"
"22/12/2014","135.47","135.18","136.49","134.71","","0.43%"
"19/12/2014","134.89","137.84","138.15","132.88","","-1.19%"
"18/12/2014","136.52","133.19","137.01","133.19","","3.34%"
"17/12/2014","132.11","130.93","132.89","129.78","","-0.53%"
"16/12/2014","132.81","130.13","132.91","125.55","","2.27%"
"15/12/2014","129.86","133.90","135.75","129.74","","-3.14%"
"12/12/2014","134.07","137.81","138.01","134.06","","-2.98%"
"11/12/2014","138.19","137.90","139.72","137.00","","-0.11%"
"10/12/2014","138.34","139.69","140.90","137.44","","-0.84%"
"09/12/2014","139.51","143.63","143.63","139.21","","-3.65%"
"08/12/2014","144.80","145.20","146.06","144.74","","-0.54%"
"05/12/2014","145.59","140.81","145.61","140.81","","3.93%"
"04/12/2014","140.09","144.77","145.22","139.28","","-2.95%"
"03/12/2014","144.35","143.24","145.09","143.24","","0.85%"
"02/12/2014","143.13","142.15","143.82","141.43","","0.98%"
"01/12/2014","141.74","143.20","143.70","140.83","","-1.76%"
"28/11/2014","144.28","143.81","144.28","142.89","","0.38%"
"27/11/2014","143.73","142.48","143.73","142.27","","1.01%"
"26/11/2014","142.29","142.87","143.63","141.73","","-0.26%"
"25/11/2014","142.66","141.05","144.42","141.03","","1.18%"
"24/11/2014","141.00","139.44","142.45","139.44","","1.34%"
"21/11/2014","139.14","134.57","139.33","134.43","","3.59%"
"20/11/2014","134.32","136.83","136.85","132.82","","-2.07%"
"19/11/2014","137.16","136.82","138.13","136.38","","0.31%"
"18/11/2014","136.74","135.38","137.50","135.00","","1.09%"
"17/11/2014","135.26","132.49","135.89","131.53","","1.62%"
"14/11/2014","133.11","132.29","133.27","131.49","","0.80%"
"13/11/2014","132.05","131.77","133.35","129.97","","0.69%"
"12/11/2014","131.15","134.70","134.87","130.81","","-3.02%"
"11/11/2014","135.23","135.28","137.11","134.29","","-0.01%"
"10/11/2014","135.25","134.56","135.73","133.65","","0.30%"
"07/11/2014","134.85","137.69","137.93","133.33","","-1.99%"
"06/11/2014","137.59","138.28","141.61","135.86","","-0.89%"
"05/11/2014","138.82","137.62","139.06","135.82","","1.78%"
"04/11/2014","136.39","139.60","141.24","135.83","","-2.36%"
"03/11/2014","139.68","141.07","141.82","139.08","","-1.01%"
"31/10/2014","141.10","139.69","141.57","138.46","","2.70%"
"30/10/2014","137.39","138.32","139.42","133.40","","-0.33%"
"29/10/2014","137.85","142.17","142.59","137.09","","-3.07%"
"28/10/2014","142.22","140.64","142.85","140.64","","1.59%"
"27/10/2014","140.00","144.58","146.38","138.58","","-2.30%"
"24/10/2014","143.30","141.85","143.57","141.42","","0.70%"
"23/10/2014","142.31","140.37","143.00","138.95","","1.10%"
"22/10/2014","140.76","140.00","140.76","138.54","","0.75%"
"21/10/2014","139.71","135.03","140.15","134.38","","3.29%"
"20/10/2014","135.26","135.47","136.72","133.50","","-0.16%"
"17/10/2014","135.47","130.32","135.96","129.61","","4.19%"
"16/10/2014","130.02","133.52","134.68","125.68","","-2.12%"
"15/10/2014","132.83","139.42","139.95","132.48","","-4.85%"
"14/10/2014","139.60","139.41","140.22","136.56","","-0.21%"
"13/10/2014","139.89","138.59","141.69","138.08","","0.38%"
"10/10/2014","139.36","139.95","141.82","138.32","","-0.84%"
"09/10/2014","140.54","143.12","144.19","139.49","","-1.06%"
"08/10/2014","142.05","142.88","144.35","141.40","","-1.04%"
"07/10/2014","143.55","146.31","146.42","143.20","","-2.11%"
"06/10/2014","146.65","146.28","148.16","146.28","","0.60%"
"03/10/2014","145.78","144.84","146.21","143.96","","1.71%"
"02/10/2014","143.33","149.32","149.36","143.33","","-4.06%"
"01/10/2014","149.39","148.91","150.79","148.49","","0.12%"
"30/09/2014","149.21","147.64","149.69","147.61","","1.46%"
"29/09/2014","147.06","150.05","150.06","145.99","","-2.00%"
"26/09/2014","150.06","148.62","150.43","147.87","","0.96%"
"25/09/2014","148.64","149.94","151.48","147.92","","-0.89%"
"24/09/2014","149.97","148.68","149.97","147.08","","0.87%"
"23/09/2014","148.68","150.98","150.98","148.42","","-1.64%"
"22/09/2014","151.16","152.27","152.69","150.78","","-1.31%"
"19/09/2014","153.16","154.65","155.57","153.14","","-0.27%"
"18/09/2014","153.57","152.25","154.47","152.25","","1.01%"
"17/09/2014","152.03","150.78","152.60","150.56","","1.22%"
"16/09/2014","150.20","150.98","150.98","148.86","","-0.56%"
"15/09/2014","151.04","152.20","152.31","150.64","","-0.89%"
"12/09/2014","152.39","152.54","152.95","151.77","","0.02%"
"11/09/2014","152.36","152.83","153.31","151.23","","-0.14%"
"10/09/2014","152.57","152.05","152.79","150.42","","0.32%"
"09/09/2014","152.09","153.82","154.53","151.83","","-1.46%"
"08/09/2014","154.34","154.55","155.47","153.19","","-0.17%"
"05/09/2014","154.60","153.83","155.23","153.51","","0.47%"
"04/09/2014","153.88","148.42","154.99","148.08","","3.33%"
"03/09/2014","148.92","146.33","149.47","146.33","","1.96%"
"02/09/2014","146.06","145.85","147.49","145.76","","0.32%"
"01/09/2014","145.60","146.31","146.65","143.94","","-0.27%"
"29/08/2014","146.00","145.92","147.40","144.68","","0.12%"
"28/08/2014","145.82","148.40","148.72","145.40","","-1.86%"
"27/08/2014","148.59","147.51","149.37","147.48","","0.72%"
"26/08/2014","147.53","145.00","147.59","144.73","","1.74%"
"25/08/2014","145.00","143.07","145.08","142.86","","2.30%"
"22/08/2014","141.74","142.00","143.43","140.74","","-0.14%"
"21/08/2014","141.94","139.15","142.11","138.39","","1.93%"
"20/08/2014","139.25","139.41","139.85","138.41","","-0.19%"
"19/08/2014","139.51","139.01","140.03","138.90","","0.45%"
"18/08/2014","138.89","138.56","139.60","137.77","","1.25%"
"15/08/2014","137.17","138.15","139.70","137.00","","-0.62%"
"14/08/2014","138.03","138.53","139.46","136.89","","-0.58%"
"13/08/2014","138.83","137.29","139.29","137.29","","1.32%"
"12/08/2014","137.02","136.61","138.72","135.92","","0.18%"
"11/08/2014","136.78","136.69","138.37","135.57","","0.51%"
"08/08/2014","136.08","135.05","137.69","133.34","","0.30%"
"07/08/2014","135.67","137.67","139.22","135.20","","-1.50%"
"06/08/2014","137.74","140.01","140.78","136.10","","-1.95%"
"05/08/2014","140.48","143.59","144.25","139.93","","-1.64%"
"04/08/2014","142.82","142.50","144.60","142.14","","0.48%"
"01/08/2014","142.14","143.74","144.65","140.66","","-1.14%"
"31/07/2014","143.78","147.48","147.53","143.21","","-2.37%"
"30/07/2014","147.27","147.18","149.08","146.88","","0.04%"
"29/07/2014","147.21","146.74","148.50","145.51","","0.48%"
"28/07/2014","146.50","147.36","148.46","145.12","","-0.48%"
"25/07/2014","147.21","147.46","149.72","146.75","","-0.24%"
"24/07/2014","147.57","143.49","148.05","142.65","","2.77%"
"23/07/2014","143.59","142.50","144.53","141.86","","0.69%"
"22/07/2014","142.61","140.96","142.94","140.72","","1.42%"
"21/07/2014","140.61","142.26","142.41","139.93","","-1.22%"
"18/07/2014","142.35","141.56","142.42","140.29","","0.29%"
"17/07/2014","141.94","144.18","144.18","141.68","","-1.83%"
"16/07/2014","144.59","141.44","144.89","140.88","","2.62%"
"15/07/2014","140.90","142.87","142.87","139.51","","-1.43%"
"14/07/2014","142.95","141.46","143.55","140.47","","1.24%"
"11/07/2014","141.20","141.42","143.68","140.30","","0.22%"
"10/07/2014","140.89","143.96","143.96","138.17","","-2.19%"
"09/07/2014","144.05","142.79","144.27","142.48","","0.95%"
"08/07/2014","142.69","147.15","147.17","142.47","","-2.88%"
"07/07/2014","146.92","148.83","149.49","146.84","","-1.39%"
"04/07/2014","148.99","151.66","151.66","148.60","","-2.04%"
"03/07/2014","152.09","150.32","152.24","149.70","","1.24%"
"02/07/2014","150.23","150.04","150.72","149.08","","0.05%"
"01/07/2014","150.15","147.41","150.29","147.19","","2.48%"
"30/06/2014","146.52","148.01","148.41","145.40","","-0.87%"
"27/06/2014","147.80","148.42","149.76","147.37","","-0.31%"
"26/06/2014","148.26","149.67","150.33","147.11","","-0.76%"
"25/06/2014","149.40","150.85","151.44","148.53","","-1.27%"
"24/06/2014","151.32","153.71","153.99","151.24","","-1.23%"
"23/06/2014","153.20","154.53","154.75","152.45","","-0.88%"
"20/06/2014","154.56","156.73","157.11","154.26","","-1.52%"
"19/06/2014","156.94","157.57","158.58","156.82","","0.48%"
"18/06/2014","156.19","156.65","157.14","155.69","","-0.26%"
"17/06/2014","156.59","156.02","157.38","155.76","","0.51%"
"16/06/2014","155.80","157.04","157.75","155.24","","-0.99%"
"13/06/2014","157.36","157.34","157.61","154.85","","0.01%"
"12/06/2014","157.34","157.86","158.96","156.81","","-0.41%"
"11/06/2014","157.98","160.43","160.43","157.52","","-1.70%"
"10/06/2014","160.72","160.52","161.30","159.49","","-0.02%"
"09/06/2014","160.76","159.95","161.51","158.86","","0.77%"
"06/06/2014","159.53","155.66","160.17","155.66","","2.62%"
"05/06/2014","155.45","153.50","158.39","152.94","","1.34%"
"04/06/2014","153.39","152.37","153.40","151.42","","0.38%"
"03/06/2014","152.81","153.73","153.97","152.19","","-0.66%"
"02/06/2014","153.83","153.26","154.17","153.01","","0.26%"
"30/05/2014","153.43","152.02","153.43","151.23","","0.01%"
"29/05/2014","153.42","154.31","154.52","152.78","","-0.57%"
"28/05/2014","154.30","152.53","154.30","152.35","","1.02%"
"27/05/2014","152.74","152.19","153.57","151.96","","0.24%"
"26/05/2014","152.37","149.96","152.37","149.96","","1.97%"
"23/05/2014","149.43","148.19","149.50","147.38","","0.98%"
"22/05/2014","147.98","148.47","149.18","146.91","","-0.16%"
"21/05/2014","148.22","146.26","148.57","144.81","","0.93%"
"20/05/2014","146.86","145.02","147.32","144.71","","0.82%"
"19/05/2014","145.66","147.28","147.74","143.80","","-1.25%"
"16/05/2014","147.50","145.70","147.77","143.89","","1.24%"
"15/05/2014","145.69","150.96","151.98","145.46","","-3.59%"
"14/05/2014","151.12","152.05","152.24","150.67","","-0.70%"
"13/05/2014","152.18","152.54","153.24","151.17","","-0.08%"
"12/05/2014","152.30","152.08","153.53","151.05","","0.50%"
"09/05/2014","151.54","154.20","154.82","150.66","","-1.79%"
"08/05/2014","154.30","150.73","154.34","150.48","","2.60%"
"07/05/2014","150.39","151.00","151.65","149.79","","-0.62%"
"06/05/2014","151.33","153.06","153.53","150.67","","-0.94%"
"05/05/2014","152.77","153.21","153.22","150.66","","-0.43%"
"02/05/2014","153.43","153.80","154.47","153.15","","-0.38%"
"01/05/2014","154.02","154.00","154.02","154.00","","0.01%"
"30/04/2014","154.01","154.89","155.01","152.62","","-1.12%"
"29/04/2014","155.76","152.86","156.36","152.86","","2.22%"
"28/04/2014","152.38","152.71","153.88","151.54","","0.10%"
"25/04/2014","152.23","155.01","155.01","151.46","","-2.08%"
"24/04/2014","155.46","155.58","157.08","153.17","","0.54%"
"23/04/2014","154.63","156.18","156.46","154.44","","-1.00%"
"22/04/2014","156.19","153.86","156.36","152.81","","1.72%"
"17/04/2014","153.55","152.68","153.97","151.81","","0.62%"
"16/04/2014","152.61","150.28","152.61","150.13","","2.69%"
"15/04/2014","148.61","152.00","152.13","148.58","","-2.17%"
"14/04/2014","151.91","152.34","152.34","148.32","","-0.58%"
